Ligand,Score
CHEMBL1200854_preprocessed_conf7_out.sdf,-4.614
CHEMBL1200543_preprocessed_conf5_out.sdf,-3.965
CHEMBL451887_preprocessed_conf7_out.sdf,-4.411
CHEMBL1201037_preprocessed_conf1_out.sdf,-2.654
CHEMBL3707183_preprocessed_conf1_out.sdf,-3.652
CHEMBL1963683_preprocessed_conf4_out.sdf,-5.073
CHEMBL1768_preprocessed_conf9_out.sdf,-2.451
CHEMBL995_preprocessed_conf5_out.sdf,-4.15
CHEMBL476960_preprocessed_conf7_out.sdf,-2.418
CHEMBL1200569_preprocessed_conf5_out.sdf,-2.355
CHEMBL95_preprocessed_conf4_out.sdf,-3.225
CHEMBL3833361_preprocessed_conf1_out.sdf,-3.245
CHEMBL405_preprocessed_conf2_out.sdf,-2.846
CHEMBL2105754_preprocessed_conf8_out.sdf,-3.177
CHEMBL175691_preprocessed_conf9_out.sdf,-4.036
CHEMBL288470_preprocessed_conf8_out.sdf,-3.137
CHEMBL2096635_preprocessed_conf3_out.sdf,-1.805
CHEMBL1021_preprocessed_conf0_out.sdf,-3.754
CHEMBL91397_preprocessed_conf2_out.sdf,-4.157
CHEMBL1237135_preprocessed_conf9_out.sdf,-4.521
CHEMBL2106615_preprocessed_conf1_out.sdf,-4.194
CHEMBL5095049_preprocessed_conf9_out.sdf,-4.017
CHEMBL1000_preprocessed_conf8_out.sdf,-3.457
CHEMBL385517_preprocessed_conf7_out.sdf,-3.304
CHEMBL1324_preprocessed_conf2_out.sdf,-3.582
CHEMBL3989558_preprocessed_conf5_out.sdf,-3.962
CHEMBL40_preprocessed_conf6_out.sdf,-3.379
CHEMBL1200621_preprocessed_conf3_out.sdf,-3.45
CHEMBL2106111_preprocessed_conf4_out.sdf,-1.99
CHEMBL498847_preprocessed_conf3_out.sdf,-2.539
CHEMBL413_preprocessed_conf2_out.sdf,-4.253
CHEMBL4303214_preprocessed_conf3_out.sdf,-3.708
CHEMBL74632_preprocessed_conf1_out.sdf,-3.268
CHEMBL1410808_preprocessed_conf8_out.sdf,-2.854
CHEMBL3989478_preprocessed_conf1_out.sdf,-3.691
CHEMBL1201150_preprocessed_conf9_out.sdf,-3.349
CHEMBL1628234_preprocessed_conf4_out.sdf,-3.805
CHEMBL609_preprocessed_conf6_out.sdf,-2.218
CHEMBL1951071_preprocessed_conf8_out.sdf,-3.438
CHEMBL557555_preprocessed_conf3_out.sdf,-3.22
CHEMBL1010_preprocessed_conf0_out.sdf,-3.358
CHEMBL1201016_preprocessed_conf5_out.sdf,-3.451
CHEMBL3813873_preprocessed_conf9_out.sdf,-4.22
CHEMBL550495_preprocessed_conf6_out.sdf,-3.235
CHEMBL1697737_preprocessed_conf5_out.sdf,-3.593
CHEMBL1528134_preprocessed_conf1_out.sdf,-4.533
CHEMBL270190_preprocessed_conf3_out.sdf,-4.073
CHEMBL1200928_preprocessed_conf2_out.sdf,-1.866
CHEMBL1201273_preprocessed_conf4_out.sdf,-3.549
CHEMBL4297522_preprocessed_conf8_out.sdf,-3.806
CHEMBL1008_preprocessed_conf5_out.sdf,-4.167
CHEMBL117785_preprocessed_conf5_out.sdf,-3.541
CHEMBL1609_preprocessed_conf0_out.sdf,-3.052
CHEMBL571_preprocessed_conf7_out.sdf,-3.765
CHEMBL877_preprocessed_conf4_out.sdf,-2.633
CHEMBL744_preprocessed_conf1_out.sdf,-3.272
CHEMBL1256901_preprocessed_conf2_out.sdf,-3.888
CHEMBL446061_preprocessed_conf4_out.sdf,-1.896
CHEMBL1200879_preprocessed_conf5_out.sdf,-3.712
CHEMBL2110816_preprocessed_conf3_out.sdf,-4.042
CHEMBL1275_preprocessed_conf5_out.sdf,-3.396
CHEMBL1626570_preprocessed_conf2_out.sdf,-3.338
CHEMBL1257015_preprocessed_conf3_out.sdf,-4.08
CHEMBL1201161_preprocessed_conf4_out.sdf,-2.726
CHEMBL2106388_preprocessed_conf9_out.sdf,-0.737
CHEMBL2103795_preprocessed_conf5_out.sdf,-5.143
CHEMBL460287_preprocessed_conf3_out.sdf,-2.384
CHEMBL2104045_preprocessed_conf3_out.sdf,-3.231
CHEMBL503160_preprocessed_conf6_out.sdf,-2.485
CHEMBL3544971_preprocessed_conf4_out.sdf,-2.87
CHEMBL3833351_preprocessed_conf4_out.sdf,-1.752
CHEMBL92870_preprocessed_conf5_out.sdf,-3.987
CHEMBL139877_preprocessed_conf8_out.sdf,-2.875
CHEMBL1628502_preprocessed_conf1_out.sdf,-3.201
CHEMBL1200796_preprocessed_conf9_out.sdf,-2.332
CHEMBL2096648_preprocessed_conf2_out.sdf,-1.805
CHEMBL4297165_preprocessed_conf2_out.sdf,-2.859
CHEMBL1201044_preprocessed_conf6_out.sdf,-3.752
CHEMBL1520_preprocessed_conf5_out.sdf,-4.201
CHEMBL1576_preprocessed_conf3_out.sdf,-3.168
CHEMBL446_preprocessed_conf3_out.sdf,-3.299
CHEMBL1983350_preprocessed_conf9_out.sdf,-3.26
CHEMBL1663_preprocessed_conf8_out.sdf,-2.792
CHEMBL500_preprocessed_conf6_out.sdf,-3.396
CHEMBL1256958_preprocessed_conf3_out.sdf,-2.807
CHEMBL91397_preprocessed_conf5_out.sdf,-4.363
CHEMBL1200699_preprocessed_conf9_out.sdf,-4.264
CHEMBL535650_preprocessed_conf6_out.sdf,-4.463
CHEMBL4298128_preprocessed_conf5_out.sdf,-3.983
CHEMBL3707183_preprocessed_conf0_out.sdf,-3.631
CHEMBL1615374_preprocessed_conf5_out.sdf,-4.131
CHEMBL600_preprocessed_conf7_out.sdf,-2.444
CHEMBL122_preprocessed_conf2_out.sdf,-3.955
CHEMBL600_preprocessed_conf5_out.sdf,-2.191
CHEMBL46_preprocessed_conf9_out.sdf,-3.925
CHEMBL1654_preprocessed_conf1_out.sdf,-2.566
CHEMBL2178422_preprocessed_conf1_out.sdf,-4.353
CHEMBL1200384_preprocessed_conf6_out.sdf,-4.172
CHEMBL2105611_preprocessed_conf0_out.sdf,-3.959
CHEMBL1108_preprocessed_conf6_out.sdf,-3.97
CHEMBL1201786_preprocessed_conf4_out.sdf,-3.26
CHEMBL75753_preprocessed_conf2_out.sdf,-3.172
CHEMBL2443262_preprocessed_conf7_out.sdf,-3.145
CHEMBL626_preprocessed_conf5_out.sdf,-4.381
CHEMBL967_preprocessed_conf9_out.sdf,-3.741
CHEMBL995_preprocessed_conf6_out.sdf,-4.349
CHEMBL2106615_preprocessed_conf7_out.sdf,-3.943
CHEMBL1619785_preprocessed_conf6_out.sdf,-4.291
CHEMBL698_preprocessed_conf0_out.sdf,-3.138
CHEMBL1523964_preprocessed_conf3_out.sdf,-2.923
CHEMBL354077_preprocessed_conf8_out.sdf,-2.223
CHEMBL131_preprocessed_conf9_out.sdf,-3.826
CHEMBL2364608_preprocessed_conf5_out.sdf,-3.757
CHEMBL276568_preprocessed_conf7_out.sdf,-3.563
CHEMBL2095211_preprocessed_conf3_out.sdf,-3.222
CHEMBL2079793_preprocessed_conf3_out.sdf,-3.368
CHEMBL1201335_preprocessed_conf1_out.sdf,-3.363
CHEMBL1670_preprocessed_conf9_out.sdf,-3.801
CHEMBL1201000_preprocessed_conf8_out.sdf,-3.065
CHEMBL2106313_preprocessed_conf9_out.sdf,-3.657
CHEMBL608_preprocessed_conf4_out.sdf,-3.681
CHEMBL503_preprocessed_conf1_out.sdf,-3.994
CHEMBL417_preprocessed_conf0_out.sdf,-3.856
CHEMBL1201082_preprocessed_conf8_out.sdf,-3.712
CHEMBL296913_preprocessed_conf2_out.sdf,-3.978
CHEMBL46917_preprocessed_conf6_out.sdf,-3.49
CHEMBL3989937_preprocessed_conf0_out.sdf,-4.31
CHEMBL88_preprocessed_conf9_out.sdf,-2.484
CHEMBL1983268_preprocessed_conf3_out.sdf,-4.569
CHEMBL87708_preprocessed_conf9_out.sdf,-4.165
CHEMBL1422_preprocessed_conf1_out.sdf,-3.819
CHEMBL1200826_preprocessed_conf8_out.sdf,-1.752
CHEMBL1200332_preprocessed_conf3_out.sdf,-4.214
CHEMBL222813_preprocessed_conf1_out.sdf,-2.989
CHEMBL1201046_preprocessed_conf7_out.sdf,-3.632
CHEMBL1308_preprocessed_conf3_out.sdf,-2.086
CHEMBL204656_preprocessed_conf0_out.sdf,-4.39
CHEMBL1198857_preprocessed_conf7_out.sdf,-3.875
CHEMBL2105970_preprocessed_conf7_out.sdf,-2.729
CHEMBL2106636_preprocessed_conf5_out.sdf,-3.061
CHEMBL307145_preprocessed_conf3_out.sdf,-2.465
CHEMBL2106939_preprocessed_conf2_out.sdf,-2.93
CHEMBL1200343_preprocessed_conf6_out.sdf,-3.412
CHEMBL343448_preprocessed_conf0_out.sdf,-3.863
CHEMBL3_preprocessed_conf1_out.sdf,-2.725
CHEMBL3989845_preprocessed_conf1_out.sdf,-3.809
CHEMBL5315049_preprocessed_conf1_out.sdf,-3.77
CHEMBL1314751_preprocessed_conf1_out.sdf,-3.739
CHEMBL65375_preprocessed_conf3_out.sdf,-3.122
CHEMBL314854_preprocessed_conf1_out.sdf,-3.385
CHEMBL340978_preprocessed_conf1_out.sdf,-3.625
CHEMBL799_preprocessed_conf9_out.sdf,-4.031
CHEMBL929_preprocessed_conf5_out.sdf,-4.394
CHEMBL201960_preprocessed_conf4_out.sdf,-3.512
CHEMBL1201163_preprocessed_conf9_out.sdf,-3.389
CHEMBL776_preprocessed_conf2_out.sdf,-2.83
CHEMBL1200819_preprocessed_conf5_out.sdf,-2.929
CHEMBL969_preprocessed_conf9_out.sdf,-3.553
CHEMBL1166_preprocessed_conf5_out.sdf,-4.336
CHEMBL3186492_preprocessed_conf6_out.sdf,-3.203
CHEMBL361497_preprocessed_conf1_out.sdf,-3.809
CHEMBL1200384_preprocessed_conf9_out.sdf,-4.129
CHEMBL1200806_preprocessed_conf1_out.sdf,-3.316
CHEMBL473159_preprocessed_conf0_out.sdf,-2.445
CHEMBL467_preprocessed_conf2_out.sdf,-2.111
CHEMBL1200391_preprocessed_conf0_out.sdf,-1.757
CHEMBL464_preprocessed_conf4_out.sdf,-3.936
CHEMBL1457_preprocessed_conf0_out.sdf,-3.181
CHEMBL2396661_preprocessed_conf5_out.sdf,-3.713
CHEMBL1201051_preprocessed_conf2_out.sdf,-3.338
CHEMBL4297590_preprocessed_conf9_out.sdf,-3.916
CHEMBL3545432_preprocessed_conf5_out.sdf,-3.622
CHEMBL3989558_preprocessed_conf8_out.sdf,-3.663
CHEMBL1464_preprocessed_conf0_out.sdf,-3.829
CHEMBL376359_preprocessed_conf5_out.sdf,-3.296
CHEMBL471_preprocessed_conf4_out.sdf,-2.782
CHEMBL1681_preprocessed_conf3_out.sdf,-3.254
CHEMBL1723241_preprocessed_conf5_out.sdf,-2.743
CHEMBL1200771_preprocessed_conf2_out.sdf,-3.413
CHEMBL1201192_preprocessed_conf4_out.sdf,-3.709
CHEMBL1200761_preprocessed_conf7_out.sdf,-3.758
CHEMBL3707372_preprocessed_conf5_out.sdf,-4.406
CHEMBL2146102_preprocessed_conf0_out.sdf,-3.298
CHEMBL1201167_preprocessed_conf0_out.sdf,-4.072
CHEMBL803_preprocessed_conf7_out.sdf,-2.644
CHEMBL396416_preprocessed_conf5_out.sdf,-2.24
CHEMBL305187_preprocessed_conf5_out.sdf,-3.706
CHEMBL1200353_preprocessed_conf5_out.sdf,-2.805
CHEMBL1213136_preprocessed_conf1_out.sdf,-2.891
CHEMBL1200398_preprocessed_conf3_out.sdf,-3.593
CHEMBL1200381_preprocessed_conf3_out.sdf,-2.396
CHEMBL3989921_preprocessed_conf6_out.sdf,-3.909
CHEMBL311498_preprocessed_conf8_out.sdf,-3.575
CHEMBL1218_preprocessed_conf7_out.sdf,-3.895
CHEMBL2048484_preprocessed_conf0_out.sdf,-4.408
CHEMBL1373254_preprocessed_conf5_out.sdf,-3.617
CHEMBL1208646_preprocessed_conf5_out.sdf,-2.434
CHEMBL93_preprocessed_conf7_out.sdf,-3.309
CHEMBL4535757_preprocessed_conf0_out.sdf,-3.965
CHEMBL1201147_preprocessed_conf3_out.sdf,-4.247
CHEMBL3833351_preprocessed_conf1_out.sdf,-1.753
CHEMBL579205_preprocessed_conf0_out.sdf,-3.238
CHEMBL345524_preprocessed_conf7_out.sdf,-4.466
CHEMBL1200895_preprocessed_conf4_out.sdf,-2.787
CHEMBL2107495_preprocessed_conf5_out.sdf,-4.118
CHEMBL1607480_preprocessed_conf4_out.sdf,-3.425
CHEMBL822_preprocessed_conf8_out.sdf,-4.237
CHEMBL3183453_preprocessed_conf3_out.sdf,-4.2
CHEMBL1200419_preprocessed_conf1_out.sdf,-3.099
CHEMBL1615371_preprocessed_conf6_out.sdf,-3.547
CHEMBL934_preprocessed_conf3_out.sdf,-3.081
CHEMBL1200773_preprocessed_conf5_out.sdf,-2.86
CHEMBL1650619_preprocessed_conf3_out.sdf,-2.292
CHEMBL233406_preprocessed_conf9_out.sdf,-1.587
CHEMBL1200479_preprocessed_conf0_out.sdf,-3.244
CHEMBL2105774_preprocessed_conf1_out.sdf,-4.293
CHEMBL1654_preprocessed_conf6_out.sdf,-2.604
CHEMBL957_preprocessed_conf7_out.sdf,-3.797
CHEMBL1388_preprocessed_conf2_out.sdf,-3.756
CHEMBL1096979_preprocessed_conf9_out.sdf,-2.877
CHEMBL1201038_preprocessed_conf2_out.sdf,-3.324
CHEMBL591_preprocessed_conf6_out.sdf,-3.127
CHEMBL1083993_preprocessed_conf6_out.sdf,-3.801
CHEMBL2107430_preprocessed_conf1_out.sdf,-3.983
CHEMBL64_preprocessed_conf2_out.sdf,-2.794
CHEMBL976_preprocessed_conf8_out.sdf,-4.055
CHEMBL1473_preprocessed_conf7_out.sdf,-3.846
CHEMBL1200412_preprocessed_conf3_out.sdf,-3.902
CHEMBL2096633_preprocessed_conf5_out.sdf,-2.087
CHEMBL1640_preprocessed_conf5_out.sdf,-3.329
CHEMBL398707_preprocessed_conf0_out.sdf,-3.123
CHEMBL1008_preprocessed_conf7_out.sdf,-3.941
CHEMBL77622_preprocessed_conf1_out.sdf,-3.433
CHEMBL1517_preprocessed_conf5_out.sdf,-3.598
CHEMBL1091250_preprocessed_conf9_out.sdf,-3.883
CHEMBL1751_preprocessed_conf2_out.sdf,-3.073
CHEMBL3317857_preprocessed_conf2_out.sdf,-3.141
CHEMBL472_preprocessed_conf8_out.sdf,-4.389
CHEMBL3989410_preprocessed_conf5_out.sdf,-3.877
CHEMBL1643_preprocessed_conf6_out.sdf,-2.768
CHEMBL30008_preprocessed_conf8_out.sdf,-4.119
CHEMBL191_preprocessed_conf1_out.sdf,-4.089
CHEMBL1152_preprocessed_conf2_out.sdf,-3.918
CHEMBL3833382_preprocessed_conf0_out.sdf,-3.491
CHEMBL59_preprocessed_conf2_out.sdf,-2.762
CHEMBL305187_preprocessed_conf8_out.sdf,-3.635
CHEMBL1201216_preprocessed_conf7_out.sdf,-3.825
CHEMBL338802_preprocessed_conf3_out.sdf,-2.904
CHEMBL1769_preprocessed_conf7_out.sdf,-3.435
CHEMBL1200925_preprocessed_conf0_out.sdf,-1.598
CHEMBL1201266_preprocessed_conf4_out.sdf,-3.243
CHEMBL3989850_preprocessed_conf8_out.sdf,-3.833
CHEMBL3989857_preprocessed_conf3_out.sdf,-1.571
CHEMBL1557_preprocessed_conf0_out.sdf,-2.732
CHEMBL469_preprocessed_conf2_out.sdf,-3.655
CHEMBL524004_preprocessed_conf4_out.sdf,-3.795
CHEMBL1618_preprocessed_conf5_out.sdf,-3.612
CHEMBL1196_preprocessed_conf2_out.sdf,-3.484
CHEMBL1707007_preprocessed_conf7_out.sdf,-2.296
CHEMBL1200732_preprocessed_conf8_out.sdf,-3.664
CHEMBL838_preprocessed_conf8_out.sdf,-4.452
CHEMBL13828_preprocessed_conf3_out.sdf,-4.19
CHEMBL991_preprocessed_conf2_out.sdf,-2.673
CHEMBL148_preprocessed_conf6_out.sdf,-2.929
CHEMBL1200376_preprocessed_conf6_out.sdf,-4.26
CHEMBL2107011_preprocessed_conf7_out.sdf,-4.113
CHEMBL129_preprocessed_conf7_out.sdf,-3.059
CHEMBL240597_preprocessed_conf7_out.sdf,-4.079
CHEMBL959_preprocessed_conf8_out.sdf,-2.824
CHEMBL218490_preprocessed_conf7_out.sdf,-2.714
CHEMBL1533_preprocessed_conf8_out.sdf,-4.307
CHEMBL1201760_preprocessed_conf6_out.sdf,-3.941
CHEMBL464982_preprocessed_conf3_out.sdf,-3.46
CHEMBL2107297_preprocessed_conf0_out.sdf,-3.98
CHEMBL15891_preprocessed_conf1_out.sdf,-2.554
CHEMBL1200895_preprocessed_conf9_out.sdf,-2.73
CHEMBL404849_preprocessed_conf0_out.sdf,-3.617
CHEMBL1232131_preprocessed_conf1_out.sdf,-2.552
CHEMBL1214185_preprocessed_conf1_out.sdf,-3.115
CHEMBL285674_preprocessed_conf2_out.sdf,-3.852
CHEMBL227875_preprocessed_conf0_out.sdf,-3.859
CHEMBL1200806_preprocessed_conf6_out.sdf,-3.31
CHEMBL1316_preprocessed_conf0_out.sdf,-3.669
CHEMBL1237021_preprocessed_conf5_out.sdf,-3.953
CHEMBL1328_preprocessed_conf9_out.sdf,-4.57
CHEMBL1201061_preprocessed_conf0_out.sdf,-3.443
CHEMBL1474963_preprocessed_conf9_out.sdf,-3.784
CHEMBL1201213_preprocessed_conf6_out.sdf,-3.233
CHEMBL1186610_preprocessed_conf3_out.sdf,-3.271
CHEMBL1201352_preprocessed_conf4_out.sdf,-4.728
CHEMBL2103736_preprocessed_conf4_out.sdf,-3.786
CHEMBL1026_preprocessed_conf3_out.sdf,-3.719
CHEMBL1201081_preprocessed_conf0_out.sdf,-3.971
CHEMBL605846_preprocessed_conf9_out.sdf,-3.829
CHEMBL1516474_preprocessed_conf8_out.sdf,-3.65
CHEMBL1449_preprocessed_conf9_out.sdf,-3.177
CHEMBL834_preprocessed_conf5_out.sdf,-2.328
CHEMBL2105842_preprocessed_conf8_out.sdf,-4.146
CHEMBL682_preprocessed_conf3_out.sdf,-3.9
CHEMBL5095505_preprocessed_conf7_out.sdf,-3.083
CHEMBL3414621_preprocessed_conf3_out.sdf,-4.349
CHEMBL1174_preprocessed_conf6_out.sdf,-3.93
CHEMBL1237072_preprocessed_conf2_out.sdf,-3.669
CHEMBL2010507_preprocessed_conf7_out.sdf,-3.126
CHEMBL1201002_preprocessed_conf3_out.sdf,-3.32
CHEMBL1730_preprocessed_conf3_out.sdf,-3.604
CHEMBL668_preprocessed_conf9_out.sdf,-4.223
CHEMBL86304_preprocessed_conf4_out.sdf,-3.07
CHEMBL277474_preprocessed_conf8_out.sdf,-3.2
CHEMBL1200329_preprocessed_conf5_out.sdf,-2.858
CHEMBL1397_preprocessed_conf7_out.sdf,-3.338
CHEMBL222559_preprocessed_conf2_out.sdf,-4.218
CHEMBL1293_preprocessed_conf0_out.sdf,-3.478
CHEMBL1234579_preprocessed_conf8_out.sdf,-1.458
CHEMBL532_preprocessed_conf0_out.sdf,-3.947
CHEMBL3545432_preprocessed_conf2_out.sdf,-4.452
CHEMBL1201233_preprocessed_conf7_out.sdf,-3.054
CHEMBL1174_preprocessed_conf2_out.sdf,-4.852
CHEMBL341812_preprocessed_conf2_out.sdf,-3.198
CHEMBL716_preprocessed_conf6_out.sdf,-3.808
CHEMBL1201219_preprocessed_conf1_out.sdf,-4.207
CHEMBL1732_preprocessed_conf9_out.sdf,-4.631
CHEMBL2218896_preprocessed_conf7_out.sdf,-4.099
CHEMBL29411_preprocessed_conf4_out.sdf,-3.171
CHEMBL939_preprocessed_conf2_out.sdf,-3.982
CHEMBL2205807_preprocessed_conf9_out.sdf,-2.916
CHEMBL33_preprocessed_conf3_out.sdf,-3.449
CHEMBL2356023_preprocessed_conf2_out.sdf,-4.239
CHEMBL13828_preprocessed_conf4_out.sdf,-3.821
CHEMBL1480987_preprocessed_conf9_out.sdf,-3.743
CHEMBL601_preprocessed_conf7_out.sdf,-2.626
CHEMBL54976_preprocessed_conf6_out.sdf,-3.454
CHEMBL1201197_preprocessed_conf3_out.sdf,-4.059
CHEMBL2104771_preprocessed_conf5_out.sdf,-3.358
CHEMBL382301_preprocessed_conf7_out.sdf,-3.37
CHEMBL513_preprocessed_conf8_out.sdf,-2.323
CHEMBL1201266_preprocessed_conf0_out.sdf,-3.235
CHEMBL1200339_preprocessed_conf0_out.sdf,-2.894
CHEMBL1200454_preprocessed_conf4_out.sdf,-2.998
CHEMBL2111187_preprocessed_conf8_out.sdf,-1.184
CHEMBL726_preprocessed_conf8_out.sdf,-3.488
CHEMBL306823_preprocessed_conf9_out.sdf,-2.207
CHEMBL4802135_preprocessed_conf5_out.sdf,-3.542
CHEMBL174_preprocessed_conf9_out.sdf,-3.771
CHEMBL1200584_preprocessed_conf6_out.sdf,-2.652
CHEMBL2021430_preprocessed_conf3_out.sdf,-3.587
CHEMBL106_preprocessed_conf5_out.sdf,-3.14
CHEMBL1187011_preprocessed_conf3_out.sdf,-3.647
CHEMBL1200909_preprocessed_conf8_out.sdf,-4.126
CHEMBL220491_preprocessed_conf1_out.sdf,-3.127
CHEMBL1201353_preprocessed_conf4_out.sdf,-3.589
CHEMBL2110732_preprocessed_conf0_out.sdf,-4.389
CHEMBL75880_preprocessed_conf3_out.sdf,-3.407
CHEMBL521606_preprocessed_conf5_out.sdf,-3.472
CHEMBL978_preprocessed_conf0_out.sdf,-2.306
CHEMBL1200945_preprocessed_conf7_out.sdf,-3.048
CHEMBL450895_preprocessed_conf8_out.sdf,-3.807
CHEMBL338975_preprocessed_conf4_out.sdf,-3.012
CHEMBL231884_preprocessed_conf5_out.sdf,-3.981
CHEMBL1770248_preprocessed_conf1_out.sdf,-4.305
CHEMBL527_preprocessed_conf1_out.sdf,-4.075
CHEMBL1741134_preprocessed_conf7_out.sdf,-3.782
CHEMBL1788403_preprocessed_conf1_out.sdf,-4.138
CHEMBL1707_preprocessed_conf2_out.sdf,-4.771
CHEMBL427_preprocessed_conf8_out.sdf,-2.038
CHEMBL282052_preprocessed_conf4_out.sdf,-3.638
CHEMBL1200366_preprocessed_conf9_out.sdf,-4.159
CHEMBL142438_preprocessed_conf8_out.sdf,-1.115
CHEMBL4301162_preprocessed_conf1_out.sdf,-3.721
CHEMBL507674_preprocessed_conf4_out.sdf,-3.496
CHEMBL1256958_preprocessed_conf0_out.sdf,-2.636
CHEMBL2110725_preprocessed_conf9_out.sdf,-3.593
CHEMBL1441059_preprocessed_conf2_out.sdf,-3.252
CHEMBL3989937_preprocessed_conf7_out.sdf,-4.037
CHEMBL2105950_preprocessed_conf0_out.sdf,-3.24
CHEMBL1346_preprocessed_conf6_out.sdf,-4.845
CHEMBL23_preprocessed_conf6_out.sdf,-3.351
CHEMBL985_preprocessed_conf0_out.sdf,-1.805
CHEMBL4297588_preprocessed_conf6_out.sdf,-4.504
CHEMBL1200879_preprocessed_conf6_out.sdf,-4.202
CHEMBL1200521_preprocessed_conf9_out.sdf,-3.291
CHEMBL1200728_preprocessed_conf6_out.sdf,-1.759
CHEMBL1200624_preprocessed_conf3_out.sdf,-4.145
CHEMBL595_preprocessed_conf5_out.sdf,-3.704
CHEMBL3989868_preprocessed_conf3_out.sdf,-4.341
CHEMBL1382_preprocessed_conf2_out.sdf,-3.801
CHEMBL637_preprocessed_conf8_out.sdf,-3.307
CHEMBL25105_preprocessed_conf1_out.sdf,-3.702
CHEMBL1201354_preprocessed_conf2_out.sdf,-3.116
CHEMBL224325_preprocessed_conf8_out.sdf,-3.272
CHEMBL3039514_preprocessed_conf9_out.sdf,-3.651
CHEMBL4298167_preprocessed_conf6_out.sdf,-3.904
CHEMBL1580_preprocessed_conf3_out.sdf,-2.741
CHEMBL400599_preprocessed_conf5_out.sdf,-4.406
CHEMBL1200701_preprocessed_conf4_out.sdf,-3.332
CHEMBL1201115_preprocessed_conf8_out.sdf,-3.562
CHEMBL1201193_preprocessed_conf3_out.sdf,-3.415
CHEMBL1945778_preprocessed_conf3_out.sdf,-3.235
CHEMBL754_preprocessed_conf6_out.sdf,-2.132
CHEMBL1200914_preprocessed_conf6_out.sdf,-4.012
CHEMBL1357648_preprocessed_conf9_out.sdf,-4.061
CHEMBL980_preprocessed_conf8_out.sdf,-2.868
CHEMBL267936_preprocessed_conf5_out.sdf,-2.629
CHEMBL3_preprocessed_conf0_out.sdf,-2.655
CHEMBL904_preprocessed_conf2_out.sdf,-3.505
CHEMBL273575_preprocessed_conf6_out.sdf,-3.651
CHEMBL866_preprocessed_conf5_out.sdf,-4.154
CHEMBL19_preprocessed_conf4_out.sdf,-2.814
CHEMBL11662_preprocessed_conf1_out.sdf,-3.325
CHEMBL652_preprocessed_conf3_out.sdf,-4.104
CHEMBL2068408_preprocessed_conf6_out.sdf,-1.54
CHEMBL289469_preprocessed_conf3_out.sdf,-3.812
CHEMBL28218_preprocessed_conf9_out.sdf,-3.745
CHEMBL3039508_preprocessed_conf6_out.sdf,-4.089
CHEMBL1238_preprocessed_conf1_out.sdf,-2.791
CHEMBL1735_preprocessed_conf5_out.sdf,-3.927
CHEMBL3137321_preprocessed_conf8_out.sdf,-4.192
CHEMBL1200440_preprocessed_conf0_out.sdf,-3.05
CHEMBL1384_preprocessed_conf3_out.sdf,-3.526
CHEMBL2219738_preprocessed_conf1_out.sdf,-2.537
CHEMBL25202_preprocessed_conf4_out.sdf,-4.564
CHEMBL1200837_preprocessed_conf6_out.sdf,-3.311
CHEMBL1200472_preprocessed_conf9_out.sdf,-3.898
CHEMBL442_preprocessed_conf4_out.sdf,-3.997
CHEMBL2010507_preprocessed_conf5_out.sdf,-2.922
CHEMBL1025_preprocessed_conf1_out.sdf,-2.684
CHEMBL621_preprocessed_conf1_out.sdf,-3.227
CHEMBL1200722_preprocessed_conf6_out.sdf,-3.701
CHEMBL2107830_preprocessed_conf7_out.sdf,-3.996
CHEMBL1201035_preprocessed_conf3_out.sdf,-3.472
CHEMBL1637_preprocessed_conf5_out.sdf,-3.087
CHEMBL363392_preprocessed_conf2_out.sdf,-4.433
CHEMBL702_preprocessed_conf3_out.sdf,-3.903
CHEMBL1079_preprocessed_conf7_out.sdf,-2.758
CHEMBL1200461_preprocessed_conf2_out.sdf,-2.946
CHEMBL468_preprocessed_conf2_out.sdf,-3.68
CHEMBL3833368_preprocessed_conf2_out.sdf,-3.812
CHEMBL490665_preprocessed_conf2_out.sdf,-3.938
CHEMBL1337_preprocessed_conf6_out.sdf,-3.593
CHEMBL1200881_preprocessed_conf7_out.sdf,-3.594
CHEMBL3989822_preprocessed_conf9_out.sdf,-2.654
CHEMBL170_preprocessed_conf7_out.sdf,-3.42
CHEMBL3137321_preprocessed_conf0_out.sdf,-4.821
CHEMBL1200595_preprocessed_conf5_out.sdf,-2.944
CHEMBL1200861_preprocessed_conf7_out.sdf,-2.21
CHEMBL3707377_preprocessed_conf9_out.sdf,-4.416
CHEMBL1697760_preprocessed_conf4_out.sdf,-3.649
CHEMBL2105248_preprocessed_conf8_out.sdf,-2.339
CHEMBL1107_preprocessed_conf8_out.sdf,-4.396
CHEMBL1689_preprocessed_conf7_out.sdf,-3.249
CHEMBL1200972_preprocessed_conf5_out.sdf,-3.33
CHEMBL1200354_preprocessed_conf1_out.sdf,-3.449
CHEMBL70927_preprocessed_conf5_out.sdf,-2.493
CHEMBL2107567_preprocessed_conf6_out.sdf,-1.597
CHEMBL3989909_preprocessed_conf2_out.sdf,-4.64
CHEMBL1491306_preprocessed_conf2_out.sdf,-3.673
CHEMBL846_preprocessed_conf7_out.sdf,-3.896
CHEMBL1200881_preprocessed_conf9_out.sdf,-4.059
CHEMBL115_preprocessed_conf3_out.sdf,-4.088
CHEMBL709_preprocessed_conf2_out.sdf,-3.521
CHEMBL1201325_preprocessed_conf3_out.sdf,-3.449
